Claim_ID,Policy_ID,Customer_ID,Claim_Date,Claim_Type,Claim_Amount,Approved_Amount,Claim_Status,Settlement_Date,Provider,Fraud_Score,Fraud_Risk,Claim_TAT_Days
3014582,2065469,1065469,10-27-2025,Damage,47699,0,Pending,11-19-2025,Local Provider,21,Low Risk,23
3014621,2065677,1065677,4-29-2024,Damage,32848,0,Pending,6-28-2024,City Care,13,Low Risk,60
3014690,2066016,1066016,6-13-2026,Damage,10925,0,Pending,8-22-2026,Max Partner,4,Low Risk,70
3014761,2066338,1066338,9-17-2026,Damage,7085,0,Pending,10-16-2026,Prime Garage,10,Low Risk,29
3014779,2066444,1066444,11-25-2024,Damage,6294,0,Pending,12-12-24,Metro Hospital,15,Low Risk,17
3014799,2066516,1066516,10-20-2024,Damage,6935,0,Pending,11-06-24,AutoCare Garage,35,Low Risk,17
3014872,2066830,1066830,3-20-2025,Damage,19052,0,Pending,5-15-2025,Local Provider,4,Low Risk,56
3014920,2067015,1067015,06-12-25,Damage,88510,0,Pending,8-22-2025,Prime Garage,6,Low Risk,71
3015027,2067485,1067485,3-26-2026,Damage,11958,0,Pending,04-11-26,AutoCare Garage,23,Low Risk,16
3015047,2067569,1067569,10-08-25,Damage,39676,0,Pending,11-10-25,AutoCare Garage,28,Low Risk,33
3015109,2067883,1067883,9-22-2024,Damage,54323,0,Pending,11-28-2024,Metro Hospital,26,Low Risk,67
3015110,2067885,1067885,2-21-2025,Damage,16175,0,Pending,4-17-2025,City Care,5,Low Risk,55
3015218,2068309,1068309,7-19-2025,Damage,24149,0,Pending,9-20-2025,Max Partner,14,Low Risk,63
3015300,2068644,1068644,10-07-25,Damage,3963,0,Pending,11-07-25,AutoCare Garage,7,Low Risk,31
3015324,2068793,1068793,06-07-25,Damage,20324,0,Pending,07-07-25,Max Partner,10,Low Risk,30
3015400,2069112,1069112,2-24-2025,Damage,23366,0,Pending,3-17-2025,Metro Hospital,12,Low Risk,21
3015429,2069291,1069291,5-22-2025,Damage,62972,0,Pending,7-28-2025,City Care,9,Low Risk,67
3015500,2069609,1069609,4-13-2025,Damage,19632,0,Pending,4-24-2025,Prime Garage,21,Low Risk,11
3015564,2069895,1069895,2-22-2025,Damage,24687,0,Pending,3-30-2025,Prime Garage,22,Low Risk,36
3015676,2070424,1070424,8-14-2024,Damage,9073,0,Pending,9-13-2024,Prime Garage,11,Low Risk,30
3015677,2070431,1070431,05-12-26,Damage,12783,0,Pending,5-16-2026,City Care,15,Low Risk,4
3015721,2070621,1070621,7-19-2025,Damage,195435,0,Pending,9-29-2025,Fortis Partner,11,Low Risk,72
3015781,2070871,1070871,1-14-2025,Damage,33948,0,Pending,1-28-2025,City Care,4,Low Risk,14
3015828,2071113,1071113,3-13-2026,Damage,35396,0,Pending,3-30-2026,City Care,12,Low Risk,17
3015844,2071195,1071195,05-09-25,Damage,53356,0,Pending,6-29-2025,Fortis Partner,3,Low Risk,51
3015896,2071426,1071426,4-20-2024,Damage,38317,0,Pending,05-05-24,Fortis Partner,22,Low Risk,15
3015918,2071528,1071528,11-12-24,Damage,30350,0,Pending,12-18-2024,City Care,22,Low Risk,36
3015928,2071570,1071570,7-24-2025,Damage,43860,0,Pending,10-01-25,Fortis Partner,7,Low Risk,69
3016013,2071948,1071948,10-31-2025,Damage,14980,0,Pending,11-18-2025,Local Provider,16,Low Risk,18
3016095,2072286,1072286,2-20-2025,Damage,11416,0,Pending,3-22-2025,AutoCare Garage,11,Low Risk,30
3016159,2072562,1072562,07-08-25,Damage,21618,0,Pending,7-14-2025,Metro Hospital,15,Low Risk,6
3016239,2072877,1072877,6-30-2025,Damage,32894,0,Pending,09-10-25,AutoCare Garage,10,Low Risk,72
3016244,2072899,1072899,02-11-25,Damage,6054,0,Pending,03-05-25,Local Provider,11,Low Risk,22
3016439,2073743,1073743,06-05-26,Damage,14620,0,Pending,08-11-26,Local Provider,10,Low Risk,67
3016661,2074735,1074735,3-29-2026,Damage,99373,0,Pending,4-28-2026,City Care,33,Low Risk,30
3016680,2074798,1074798,12-16-2025,Damage,25554,0,Pending,1-18-2026,Metro Hospital,24,Low Risk,33
3016718,2075004,1075004,06-09-24,Damage,33549,0,Pending,6-27-2024,Local Provider,12,Low Risk,18
3016724,2075023,1075023,04-04-25,Damage,104484,0,Pending,05-08-25,Prime Garage,8,Low Risk,34
3016831,2075510,1075510,02-01-26,Damage,20130,0,Pending,02-08-26,Max Partner,24,Low Risk,7
3016860,2075631,1075631,7-17-2025,Damage,35205,0,Pending,09-03-25,AutoCare Garage,30,Low Risk,48
3016887,2075782,1075782,06-11-26,Damage,13507,0,Pending,7-26-2026,City Care,32,Low Risk,45
3016891,2075803,1075803,12-29-2025,Damage,12987,0,Pending,3-13-2026,Local Provider,35,Low Risk,74
3016904,2075849,1075849,3-29-2026,Damage,9664,0,Pending,5-21-2026,AutoCare Garage,14,Low Risk,53
3016946,2076068,1076068,6-21-2025,Damage,12023,0,Pending,8-27-2025,Local Provider,16,Low Risk,67
3017075,2076705,1076705,07-04-26,Damage,41543,0,Pending,09-09-26,Apollo Partner,20,Low Risk,67
3017156,2077080,1077080,2-13-2024,Damage,29396,0,Pending,3-31-2024,Prime Garage,12,Low Risk,47
3017190,2077241,1077241,12-05-24,Damage,43403,0,Pending,1-20-2025,Metro Hospital,17,Low Risk,46
3017305,2077782,1077782,2-24-2026,Damage,16916,0,Pending,03-08-26,Fortis Partner,38,Low Risk,12
3017513,2078699,1078699,1-16-2025,Damage,8698,0,Pending,1-28-2025,Max Partner,13,Low Risk,12
3017540,2078814,1078814,03-04-26,Damage,19786,0,Pending,5-16-2026,Prime Garage,14,Low Risk,73
3017598,2079053,1079053,01-07-25,Damage,16651,0,Pending,2-27-2025,AutoCare Garage,33,Low Risk,51
3017606,2079068,1079068,1-22-2026,Damage,31916,0,Pending,02-04-26,City Care,31,Low Risk,13
3017799,2079969,1079969,12-12-25,Damage,12040,0,Pending,02-06-26,City Care,15,Low Risk,56
3017818,2080047,1080047,1-23-2025,Damage,68453,0,Pending,3-25-2025,AutoCare Garage,2,Low Risk,61
3017834,2080098,1080098,02-10-25,Damage,8869,0,Pending,04-09-25,Max Partner,7,Low Risk,58
3017896,2080396,1080396,11-11-25,Damage,10675,0,Pending,11-21-2025,City Care,35,Low Risk,10
3017926,2080558,1080558,08-02-26,Damage,41750,0,Pending,8-20-2026,Fortis Partner,29,Low Risk,18
3017957,2080672,1080672,1-24-2026,Damage,22505,0,Pending,03-04-26,Metro Hospital,16,Low Risk,39
3017992,2080839,1080839,8-29-2025,Damage,42535,0,Pending,9-25-2025,Metro Hospital,27,Low Risk,27
3018100,2081399,1081399,12-26-2024,Damage,36403,0,Pending,03-07-25,Prime Garage,15,Low Risk,71
3018191,2081766,1081766,06-09-24,Damage,13917,0,Pending,6-16-2024,City Care,1,Low Risk,7
3018269,2082126,1082126,04-01-26,Damage,11689,0,Pending,4-13-2026,City Care,7,Low Risk,12
3018290,2082209,1082209,10-10-25,Damage,35080,0,Pending,12-07-25,Metro Hospital,20,Low Risk,58
3018386,2082732,1082732,2-16-2026,Damage,26581,0,Pending,3-31-2026,Metro Hospital,18,Low Risk,43
3018447,2083010,1083010,8-19-2025,Damage,18711,0,Pending,9-24-2025,Prime Garage,33,Low Risk,36
3018465,2083086,1083086,05-02-26,Damage,12011,0,Pending,5-17-2026,Apollo Partner,17,Low Risk,15
3018548,2083505,1083505,07-08-25,Damage,26738,0,Pending,7-29-2025,City Care,7,Low Risk,21
3018626,2083860,1083860,10-12-24,Damage,73809,0,Pending,12-02-24,Fortis Partner,35,Low Risk,51
3018737,2084354,1084354,03-11-25,Damage,180134,0,Pending,3-26-2025,Apollo Partner,16,Low Risk,15
3018758,2084465,1084465,05-06-25,Damage,18083,0,Pending,06-03-25,Prime Garage,23,Low Risk,28
3018850,2084843,1084843,1-14-2025,Damage,4261,0,Pending,3-25-2025,Metro Hospital,25,Low Risk,70
3018901,2085108,1085108,11-11-25,Damage,15396,0,Pending,12-10-25,Local Provider,39,Low Risk,29
3018906,2085135,1085135,5-30-2025,Damage,26355,0,Pending,7-19-2025,AutoCare Garage,29,Low Risk,50
3018982,2085472,1085472,7-16-2025,Damage,8314,0,Pending,9-17-2025,Local Provider,39,Low Risk,63
3019022,2085627,1085627,5-24-2026,Damage,52833,0,Pending,7-18-2026,Apollo Partner,28,Low Risk,55
3019059,2085782,1085782,08-03-25,Damage,10046,0,Pending,8-30-2025,Metro Hospital,15,Low Risk,27
3019136,2086179,1086179,11-25-2025,Damage,26010,0,Pending,12-13-2025,Max Partner,7,Low Risk,18
3019166,2086374,1086374,3-25-2026,Damage,28393,0,Pending,5-26-2026,Apollo Partner,5,Low Risk,62
3019231,2086707,1086707,10-28-2025,Damage,8359,0,Pending,12-12-25,Local Provider,11,Low Risk,45
3019264,2086894,1086894,3-29-2025,Damage,35250,0,Pending,5-30-2025,Metro Hospital,23,Low Risk,62
3019273,2086924,1086924,02-02-26,Damage,18079,0,Pending,02-05-26,AutoCare Garage,16,Low Risk,3
3019297,2087038,1087038,3-20-2026,Damage,12814,0,Pending,4-13-2026,Metro Hospital,16,Low Risk,24
3019470,2087832,1087832,8-25-2026,Damage,17126,0,Pending,10-09-26,Fortis Partner,15,Low Risk,45
3019489,2087902,1087902,10-21-2026,Damage,79480,0,Pending,12-09-26,City Care,22,Low Risk,49
3019523,2088029,1088029,6-16-2024,Damage,32632,0,Pending,8-21-2024,City Care,15,Low Risk,66
3019526,2088038,1088038,3-23-2026,Damage,64351,0,Pending,5-31-2026,Max Partner,21,Low Risk,69
3019568,2088171,1088171,06-04-26,Damage,68614,0,Pending,07-03-26,City Care,3,Low Risk,29
3019666,2088547,1088547,10-14-2024,Damage,26907,0,Pending,12-09-24,AutoCare Garage,13,Low Risk,56
3019671,2088585,1088585,01-10-26,Damage,27850,0,Pending,02-10-26,Metro Hospital,12,Low Risk,31
3019695,2088709,1088709,9-16-2025,Damage,23266,0,Pending,11-24-2025,City Care,14,Low Risk,69
3019739,2088886,1088886,09-03-24,Damage,25950,0,Pending,09-09-24,Metro Hospital,3,Low Risk,6
3019917,2089661,1089661,04-12-26,Damage,26180,0,Pending,5-17-2026,Metro Hospital,29,Low Risk,35
3019961,2089855,1089855,11-04-24,Damage,58531,0,Pending,12-20-2024,Apollo Partner,8,Low Risk,46
3020090,2090490,1090490,4-20-2025,Damage,16836,0,Pending,5-17-2025,Max Partner,22,Low Risk,27
3020134,2090655,1090655,7-27-2024,Damage,5903,0,Pending,08-05-24,City Care,29,Low Risk,9
3020144,2090674,1090674,3-20-2026,Damage,53770,0,Pending,05-01-26,Prime Garage,7,Low Risk,42
3020410,2091855,1091855,6-15-2026,Damage,28048,0,Pending,6-21-2026,Max Partner,21,Low Risk,6
3020561,2092544,1092544,10-24-2024,Damage,5613,0,Pending,12-17-2024,Prime Garage,8,Low Risk,54
3020605,2092710,1092710,12-10-25,Damage,7397,0,Pending,12-18-2025,Metro Hospital,2,Low Risk,8
3020655,2092939,1092939,10-22-2025,Damage,297217,0,Pending,11-16-2025,Fortis Partner,9,Low Risk,25
3020720,2093266,1093266,10-28-2024,Damage,12269,0,Pending,12-12-24,Apollo Partner,25,Low Risk,45
3020800,2093667,1093667,5-25-2024,Damage,54324,0,Pending,6-29-2024,Prime Garage,3,Low Risk,35
3020808,2093710,1093710,07-11-24,Damage,19249,0,Pending,08-07-24,Prime Garage,27,Low Risk,27
3020854,2093881,1093881,03-11-26,Damage,54271,0,Pending,3-30-2026,Metro Hospital,16,Low Risk,19
3020883,2094008,1094008,01-03-25,Damage,26798,0,Pending,2-17-2025,Prime Garage,17,Low Risk,45
3020904,2094104,1094104,04-11-25,Damage,16905,0,Pending,4-29-2025,Metro Hospital,12,Low Risk,18
3020944,2094285,1094285,11-15-2024,Damage,34549,0,Pending,1-27-2025,Fortis Partner,23,Low Risk,73
3020978,2094459,1094459,09-09-25,Damage,51060,0,Pending,09-12-25,AutoCare Garage,32,Low Risk,3
3020989,2094505,1094505,3-31-2025,Damage,23941,0,Pending,5-30-2025,Fortis Partner,16,Low Risk,60
3021063,2094838,1094838,1-27-2025,Damage,37531,0,Pending,2-18-2025,Metro Hospital,13,Low Risk,22
3021081,2094924,1094924,5-26-2026,Damage,6725,0,Pending,6-28-2026,AutoCare Garage,3,Low Risk,33
3021095,2095011,1095011,9-23-2024,Damage,30112,0,Pending,10-27-2024,Apollo Partner,11,Low Risk,34
3021098,2095019,1095019,2-17-2026,Damage,74484,0,Pending,4-29-2026,Max Partner,25,Low Risk,71
3021127,2095147,1095147,7-23-2025,Damage,74192,0,Pending,09-07-25,City Care,4,Low Risk,46
3021184,2095448,1095448,1-28-2026,Damage,44013,0,Pending,2-19-2026,City Care,16,Low Risk,22
3021345,2096205,1096205,02-10-25,Damage,74086,0,Pending,3-16-2025,City Care,3,Low Risk,34
3021351,2096224,1096224,04-01-25,Damage,7570,0,Pending,5-20-2025,Local Provider,18,Low Risk,49
3021390,2096413,1096413,1-14-2025,Damage,48719,0,Pending,02-07-25,Local Provider,22,Low Risk,24
3021540,2097094,1097094,7-15-2025,Damage,10837,0,Pending,7-30-2025,Max Partner,13,Low Risk,15
3021591,2097300,1097300,04-08-25,Damage,11500,0,Pending,4-14-2025,AutoCare Garage,10,Low Risk,6
3021593,2097311,1097311,12-15-2024,Damage,12410,0,Pending,12-19-2024,Local Provider,10,Low Risk,4
3021657,2097621,1097621,11-17-2024,Damage,10730,0,Pending,1-19-2025,Apollo Partner,1,Low Risk,63
3021658,2097626,1097626,6-20-2026,Damage,29767,0,Pending,08-06-26,Fortis Partner,10,Low Risk,47
3021663,2097679,1097679,10-11-24,Damage,23910,0,Pending,12-13-2024,AutoCare Garage,9,Low Risk,63
3021748,2098019,1098019,2-23-2026,Damage,32299,0,Pending,04-10-26,Prime Garage,18,Low Risk,46
3021750,2098027,1098027,2-28-2026,Damage,60842,0,Pending,03-11-26,City Care,13,Low Risk,11
3021924,2098776,1098776,05-04-26,Damage,28953,0,Pending,5-21-2026,Max Partner,18,Low Risk,17
3021933,2098809,1098809,6-16-2024,Damage,19504,0,Pending,07-07-24,Fortis Partner,31,Low Risk,21
3021953,2098886,1098886,1-25-2025,Damage,28911,0,Pending,03-07-25,AutoCare Garage,10,Low Risk,41
3021984,2098979,1098979,04-10-25,Damage,12870,0,Pending,05-04-25,Fortis Partner,9,Low Risk,24
3021986,2098982,1098982,11-14-2025,Damage,25832,0,Pending,1-23-2026,Local Provider,15,Low Risk,70
3022013,2099091,1099091,07-10-25,Damage,21309,0,Pending,9-16-2025,Local Provider,21,Low Risk,68
3022023,2099141,1099141,5-26-2024,Damage,16028,0,Pending,6-24-2024,Metro Hospital,11,Low Risk,29
3022053,2099295,1099295,1-15-2026,Damage,19568,0,Pending,2-20-2026,Prime Garage,24,Low Risk,36
3022082,2099423,1099423,1-20-2026,Damage,37247,0,Pending,04-04-26,Local Provider,31,Low Risk,74
3022101,2099512,1099512,11-17-2025,Damage,54738,0,Pending,12-31-2025,Prime Garage,17,Low Risk,44
3022102,2099515,1099515,8-23-2026,Damage,27937,0,Pending,09-03-26,Prime Garage,13,Low Risk,11
3022138,2099656,1099656,01-05-26,Damage,7688,0,Pending,2-23-2026,Max Partner,17,Low Risk,49
3000056,2000236,1000236,8-19-2025,Accident,4379,0,Pending,9-14-2025,AutoCare Garage,5,Low Risk,26
3000102,2000421,1000421,06-12-25,Accident,7358,0,Pending,8-19-2025,Fortis Partner,8,Low Risk,68
3000138,2000598,1000598,09-12-25,Accident,46676,0,Pending,10-30-2025,Apollo Partner,38,Low Risk,48
3000193,2000827,1000827,09-10-25,Accident,35314,0,Pending,11-13-2025,City Care,12,Low Risk,64
3000205,2000866,1000866,3-13-2026,Accident,18605,0,Pending,3-22-2026,Fortis Partner,13,Low Risk,9
3000234,2000964,1000964,09-04-25,Accident,25496,0,Pending,11-01-25,Fortis Partner,7,Low Risk,58
3000246,2001027,1001027,06-01-25,Accident,22603,0,Pending,6-25-2025,City Care,14,Low Risk,24
3000286,2001209,1001209,12-02-25,Accident,10996,0,Pending,12-29-2025,City Care,15,Low Risk,27
3000289,2001212,1001212,11-12-25,Accident,26251,0,Pending,12-16-2025,Metro Hospital,17,Low Risk,34
3000325,2001385,1001385,1-30-2025,Accident,22375,0,Pending,4-14-2025,City Care,23,Low Risk,74
3000356,2001493,1001493,8-18-2024,Accident,18350,0,Pending,9-24-2024,Local Provider,4,Low Risk,37
3000539,2002279,1002279,4-13-2025,Accident,17881,0,Pending,6-23-2025,AutoCare Garage,12,Low Risk,71
3000571,2002419,1002419,2-22-2025,Accident,18392,0,Pending,3-24-2025,Metro Hospital,17,Low Risk,30
3000624,2002703,1002703,6-30-2024,Accident,7788,0,Pending,07-12-24,Max Partner,8,Low Risk,12
3000635,2002746,1002746,5-22-2026,Accident,19287,0,Pending,06-08-26,Prime Garage,21,Low Risk,17
3000644,2002769,1002769,11-20-2025,Accident,20328,0,Pending,01-11-26,Prime Garage,1,Low Risk,52
3000670,2002923,1002923,01-08-26,Accident,33629,0,Pending,2-16-2026,Metro Hospital,4,Low Risk,39
3000752,2003327,1003327,12-23-2025,Accident,17146,0,Pending,02-07-26,Metro Hospital,11,Low Risk,46
3000802,2003574,1003574,3-15-2025,Accident,20405,0,Pending,05-12-25,Apollo Partner,2,Low Risk,58
3000903,2004008,1004008,7-29-2024,Accident,16558,0,Pending,08-07-24,City Care,12,Low Risk,9
3000924,2004095,1004095,11-06-24,Accident,17163,0,Pending,12-09-24,Apollo Partner,1,Low Risk,33
3000945,2004181,1004181,6-25-2024,Accident,47329,0,Pending,08-05-24,Local Provider,3,Low Risk,41
3000957,2004247,1004247,04-05-24,Accident,9663,0,Pending,4-24-2024,Metro Hospital,1,Low Risk,19
3001206,2005302,1005302,10-09-26,Accident,38738,0,Pending,11-30-2026,Metro Hospital,3,Low Risk,52
3001399,2006067,1006067,04-03-24,Accident,14708,0,Pending,05-10-24,Metro Hospital,9,Low Risk,37
3001425,2006178,1006178,7-29-2024,Accident,13856,0,Pending,10-08-24,Fortis Partner,36,Low Risk,71
3001496,2006474,1006474,12-27-2024,Accident,44730,0,Pending,1-23-2025,Local Provider,19,Low Risk,27
3001507,2006517,1006517,09-05-25,Accident,54016,0,Pending,10-13-2025,Metro Hospital,3,Low Risk,38
3001536,2006615,1006615,02-10-25,Accident,14637,0,Pending,04-03-25,Fortis Partner,17,Low Risk,52
3001589,2006898,1006898,08-07-25,Accident,29278,0,Pending,8-17-2025,Metro Hospital,39,Low Risk,10
3001644,2007180,1007180,02-01-25,Accident,51502,0,Pending,04-12-25,AutoCare Garage,39,Low Risk,70
3001700,2007400,1007400,08-08-24,Accident,39580,0,Pending,8-26-2024,Prime Garage,22,Low Risk,18
3001917,2008375,1008375,12-06-24,Accident,15965,0,Pending,12-13-2024,Prime Garage,19,Low Risk,7
3001996,2008680,1008680,7-19-2025,Accident,31980,0,Pending,7-25-2025,City Care,6,Low Risk,6
3002059,2008948,1008948,7-20-2024,Accident,14894,0,Pending,7-23-2024,Prime Garage,11,Low Risk,3
3002064,2008976,1008976,07-06-24,Accident,12131,0,Pending,08-07-24,Metro Hospital,15,Low Risk,32
3002075,2009034,1009034,7-17-2024,Accident,33815,0,Pending,8-21-2024,Max Partner,17,Low Risk,35
3002141,2009329,1009329,10-07-26,Accident,28304,0,Pending,11-11-26,Prime Garage,18,Low Risk,35
3002225,2009706,1009706,5-27-2026,Accident,12022,0,Pending,06-02-26,Local Provider,4,Low Risk,6
3002272,2009904,1009904,09-11-24,Accident,33766,0,Pending,10-17-2024,Apollo Partner,10,Low Risk,36
3002336,2010137,1010137,12-27-2025,Accident,42213,0,Pending,02-01-26,Apollo Partner,18,Low Risk,36
3002337,2010140,1010140,12-19-2024,Accident,121845,0,Pending,1-25-2025,Apollo Partner,24,Low Risk,37
3002431,2010632,1010632,11-08-24,Accident,68503,0,Pending,11-29-2024,City Care,12,Low Risk,21
3002446,2010687,1010687,01-02-26,Accident,18554,0,Pending,01-11-26,AutoCare Garage,22,Low Risk,9
3002484,2010829,1010829,11-21-2024,Accident,19840,0,Pending,1-17-2025,Prime Garage,13,Low Risk,57
3002502,2010922,1010922,11-15-2025,Accident,35569,0,Pending,1-19-2026,Prime Garage,29,Low Risk,65
3002542,2011098,1011098,11-15-2024,Accident,34394,0,Pending,11-23-2024,Apollo Partner,22,Low Risk,8
3002604,2011394,1011394,7-28-2025,Accident,43287,0,Pending,9-17-2025,City Care,6,Low Risk,51
3002630,2011517,1011517,2-18-2026,Accident,103955,0,Pending,3-23-2026,Local Provider,21,Low Risk,33
3002686,2011739,1011739,3-19-2025,Accident,7408,0,Pending,5-30-2025,Fortis Partner,16,Low Risk,72
3002756,2012056,1012056,03-08-25,Accident,12712,0,Pending,04-05-25,AutoCare Garage,5,Low Risk,28
3003256,2014221,1014221,12-25-2025,Accident,35519,0,Pending,12-28-2025,City Care,3,Low Risk,3
3003341,2014611,1014611,02-10-26,Accident,24649,0,Pending,03-01-26,Apollo Partner,22,Low Risk,19
3003344,2014636,1014636,11-14-2025,Accident,24471,0,Pending,12-15-2025,City Care,4,Low Risk,31
3003410,2014935,1014935,8-30-2025,Accident,22204,0,Pending,10-02-25,AutoCare Garage,9,Low Risk,33
3003426,2014993,1014993,07-06-24,Accident,24807,0,Pending,08-02-24,Apollo Partner,19,Low Risk,27
3003450,2015100,1015100,10-18-2024,Accident,9599,0,Pending,12-07-24,Prime Garage,18,Low Risk,50
3003483,2015226,1015226,6-15-2026,Accident,87530,0,Pending,07-06-26,AutoCare Garage,15,Low Risk,21
3003559,2015562,1015562,1-30-2026,Accident,7709,0,Pending,2-24-2026,City Care,20,Low Risk,25
3003629,2015844,1015844,06-06-25,Accident,10773,0,Pending,7-28-2025,Fortis Partner,7,Low Risk,52
3003684,2016066,1016066,04-12-25,Accident,51510,0,Pending,6-16-2025,Apollo Partner,2,Low Risk,65
3003767,2016469,1016469,07-02-25,Accident,33355,0,Pending,7-29-2025,Fortis Partner,21,Low Risk,27
3003896,2017095,1017095,12-13-2024,Accident,4356,0,Pending,1-24-2025,Local Provider,10,Low Risk,42
3003936,2017263,1017263,01-02-25,Accident,15650,0,Pending,02-11-25,City Care,6,Low Risk,40
3003951,2017332,1017332,02-02-25,Accident,32178,0,Pending,3-27-2025,Max Partner,6,Low Risk,53
3004021,2017679,1017679,06-03-25,Accident,7039,0,Pending,08-04-25,Local Provider,15,Low Risk,62
3004044,2017754,1017754,06-01-25,Accident,50366,0,Pending,7-25-2025,Prime Garage,1,Low Risk,54
3004189,2018347,1018347,07-06-26,Accident,48974,0,Pending,8-19-2026,City Care,9,Low Risk,44
3004276,2018739,1018739,11-11-24,Accident,27767,0,Pending,12-01-24,City Care,9,Low Risk,20
3004283,2018778,1018778,05-04-26,Accident,13402,0,Pending,07-01-26,Fortis Partner,24,Low Risk,58
3004338,2019066,1019066,06-04-24,Accident,26201,0,Pending,07-12-24,AutoCare Garage,8,Low Risk,38
3004346,2019096,1019096,05-03-25,Accident,42457,0,Pending,07-01-25,Apollo Partner,14,Low Risk,59
3004382,2019252,1019252,11-13-2025,Accident,12962,0,Pending,01-06-26,Apollo Partner,22,Low Risk,54
3004562,2020104,1020104,12-31-2025,Accident,19261,0,Pending,03-04-26,Prime Garage,18,Low Risk,63
3004737,2020896,1020896,4-21-2025,Accident,19700,0,Pending,06-11-25,Metro Hospital,32,Low Risk,51
3004752,2021008,1021008,03-01-26,Accident,21994,0,Pending,04-08-26,AutoCare Garage,4,Low Risk,38
3004772,2021107,1021107,5-20-2024,Accident,84238,0,Pending,6-19-2024,Max Partner,8,Low Risk,30
3004818,2021341,1021341,5-31-2025,Accident,17912,0,Pending,06-12-25,Max Partner,15,Low Risk,12
3004858,2021531,1021531,4-18-2024,Accident,37373,0,Pending,6-25-2024,City Care,10,Low Risk,68
